,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2434,Toronto Dominion Centre,43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2435,Toronto Dominion Centre,43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
2436,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
2437,Toronto Dominion Centre,43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2438,Toronto Dominion Centre,43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
2439,Toronto Dominion Centre,43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
2440,Toronto Dominion Centre,43.6471768,-79.38157640000001,Starbucks,43.646731,-79.383951,Coffee Shop
2441,Toronto Dominion Centre,43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
2442,Toronto Dominion Centre,43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
2443,Toronto Dominion Centre,43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
2444,Toronto Dominion Centre,43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2445,Toronto Dominion Centre,43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
2446,Toronto Dominion Centre,43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
2447,Toronto Dominion Centre,43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
2448,Toronto Dominion Centre,43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2449,Toronto Dominion Centre,43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
2450,Toronto Dominion Centre,43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
2451,Toronto Dominion Centre,43.6471768,-79.38157640000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
2452,Toronto Dominion Centre,43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
2453,Toronto Dominion Centre,43.6471768,-79.38157640000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
2454,Toronto Dominion Centre,43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
2455,Toronto Dominion Centre,43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
2456,Toronto Dominion Centre,43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
2457,Toronto Dominion Centre,43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
2458,Toronto Dominion Centre,43.6471768,-79.38157640000001,Starbucks,43.647261,-79.378599,Coffee Shop
2459,Toronto Dominion Centre,43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
2460,Toronto Dominion Centre,43.6471768,-79.38157640000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
2461,Toronto Dominion Centre,43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
2462,Toronto Dominion Centre,43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
2463,Toronto Dominion Centre,43.6471768,-79.38157640000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
2464,Toronto Dominion Centre,43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
2465,Toronto Dominion Centre,43.6471768,-79.38157640000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
2466,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
2467,Toronto Dominion Centre,43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
2468,Toronto Dominion Centre,43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
2469,Toronto Dominion Centre,43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
2470,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
2471,Toronto Dominion Centre,43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
2472,Toronto Dominion Centre,43.6471768,-79.38157640000001,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
2473,Toronto Dominion Centre,43.6471768,-79.38157640000001,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
2474,Toronto Dominion Centre,43.6471768,-79.38157640000001,Tim Hortons,43.646104578197665,-79.38257150352001,Coffee Shop
2475,Toronto Dominion Centre,43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
2476,Toronto Dominion Centre,43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
2477,Toronto Dominion Centre,43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
2478,Toronto Dominion Centre,43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
2479,Toronto Dominion Centre,43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
2480,Toronto Dominion Centre,43.6471768,-79.38157640000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
2481,Toronto Dominion Centre,43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
2482,Toronto Dominion Centre,43.6471768,-79.38157640000001,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
2483,Toronto Dominion Centre,43.6471768,-79.38157640000001,Loose Moose,43.64528061938072,-79.38396600831251,Bar
2484,Toronto Dominion Centre,43.6471768,-79.38157640000001,Starbucks,43.646516,-79.380059,Coffee Shop
2485,Toronto Dominion Centre,43.6471768,-79.38157640000001,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
2486,Toronto Dominion Centre,43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
2487,Toronto Dominion Centre,43.6471768,-79.38157640000001,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
2488,Toronto Dominion Centre,43.6471768,-79.38157640000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
2489,Toronto Dominion Centre,43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
2490,Toronto Dominion Centre,43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
2491,Toronto Dominion Centre,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2492,Toronto Dominion Centre,43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
2493,Toronto Dominion Centre,43.6471768,-79.38157640000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
2494,Toronto Dominion Centre,43.6471768,-79.38157640000001,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
2495,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
2496,Toronto Dominion Centre,43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
2497,Toronto Dominion Centre,43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
2498,Toronto Dominion Centre,43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2499,Toronto Dominion Centre,43.6471768,-79.38157640000001,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
2500,Toronto Dominion Centre,43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
2501,Toronto Dominion Centre,43.6471768,-79.38157640000001,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
2502,Toronto Dominion Centre,43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
2503,Toronto Dominion Centre,43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
2504,Toronto Dominion Centre,43.6471768,-79.38157640000001,McCafé,43.644490691919735,-79.38110912246584,Café
2505,Toronto Dominion Centre,43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
2506,Toronto Dominion Centre,43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
2507,Toronto Dominion Centre,43.6471768,-79.38157640000001,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
2508,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
2509,Toronto Dominion Centre,43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
2510,Toronto Dominion Centre,43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
2511,Toronto Dominion Centre,43.6471768,-79.38157640000001,Szechuan Express,43.6469728132212,-79.37954884053248,Chinese Restaurant
2512,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
2513,Toronto Dominion Centre,43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2514,Toronto Dominion Centre,43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
2515,Toronto Dominion Centre,43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.647255,-79.38753,Theater
2516,Toronto Dominion Centre,43.6471768,-79.38157640000001,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
2517,Toronto Dominion Centre,43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
2518,Toronto Dominion Centre,43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
2519,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
2520,Toronto Dominion Centre,43.6471768,-79.38157640000001,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
2521,Toronto Dominion Centre,43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
2522,Toronto Dominion Centre,43.6471768,-79.38157640000001,Starbucks,43.649328,-79.378339,Coffee Shop
2523,Toronto Dominion Centre,43.6471768,-79.38157640000001,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
2524,Toronto Dominion Centre,43.6471768,-79.38157640000001,Pi Co.,43.648651,-79.385874,Pizza Place
2525,Toronto Dominion Centre,43.6471768,-79.38157640000001,Spa My Blend by Clarins,43.645359,-79.387128,Spa
2526,Toronto Dominion Centre,43.6471768,-79.38157640000001,"Coffee, Oysters, Champagne",43.647309,-79.38673,Lounge
2527,Toronto Dominion Centre,43.6471768,-79.38157640000001,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
2528,Toronto Dominion Centre,43.6471768,-79.38157640000001,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
2529,Toronto Dominion Centre,43.6471768,-79.38157640000001,Union Food Court,43.644596060712175,-79.3811995633232,Food Court
2530,Toronto Dominion Centre,43.6471768,-79.38157640000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
2531,Toronto Dominion Centre,43.6471768,-79.38157640000001,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
2532,Toronto Dominion Centre,43.6471768,-79.38157640000001,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
2533,Commerce Court,43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
2534,Commerce Court,43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2535,Commerce Court,43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
2536,Commerce Court,43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
2537,Commerce Court,43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2538,Commerce Court,43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
2539,Commerce Court,43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2540,Commerce Court,43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
2541,Commerce Court,43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
2542,Commerce Court,43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2543,Commerce Court,43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
2544,Commerce Court,43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
2545,Commerce Court,43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
2546,Commerce Court,43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
2547,Commerce Court,43.6481985,-79.37981690000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
2548,Commerce Court,43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
2549,Commerce Court,43.6481985,-79.37981690000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
2550,Commerce Court,43.6481985,-79.37981690000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
2551,Commerce Court,43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
2552,Commerce Court,43.6481985,-79.37981690000001,Starbucks,43.647261,-79.378599,Coffee Shop
2553,Commerce Court,43.6481985,-79.37981690000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
2554,Commerce Court,43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
2555,Commerce Court,43.6481985,-79.37981690000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
2556,Commerce Court,43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
2557,Commerce Court,43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
2558,Commerce Court,43.6481985,-79.37981690000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
2559,Commerce Court,43.6481985,-79.37981690000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
2560,Commerce Court,43.6481985,-79.37981690000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
2561,Commerce Court,43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
2562,Commerce Court,43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
2563,Commerce Court,43.6481985,-79.37981690000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
2564,Commerce Court,43.6481985,-79.37981690000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
2565,Commerce Court,43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
2566,Commerce Court,43.6481985,-79.37981690000001,Starbucks,43.649328,-79.378339,Coffee Shop
2567,Commerce Court,43.6481985,-79.37981690000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
2568,Commerce Court,43.6481985,-79.37981690000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
2569,Commerce Court,43.6481985,-79.37981690000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
2570,Commerce Court,43.6481985,-79.37981690000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2571,Commerce Court,43.6481985,-79.37981690000001,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
2572,Commerce Court,43.6481985,-79.37981690000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
2573,Commerce Court,43.6481985,-79.37981690000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
2574,Commerce Court,43.6481985,-79.37981690000001,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
2575,Commerce Court,43.6481985,-79.37981690000001,Starbucks,43.650159,-79.377793,Coffee Shop
2576,Commerce Court,43.6481985,-79.37981690000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
2577,Commerce Court,43.6481985,-79.37981690000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
2578,Commerce Court,43.6481985,-79.37981690000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
2579,Commerce Court,43.6481985,-79.37981690000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
2580,Commerce Court,43.6481985,-79.37981690000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
2581,Commerce Court,43.6481985,-79.37981690000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
2582,Commerce Court,43.6481985,-79.37981690000001,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
2583,Commerce Court,43.6481985,-79.37981690000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
2584,Commerce Court,43.6481985,-79.37981690000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
2585,Commerce Court,43.6481985,-79.37981690000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
2586,Commerce Court,43.6481985,-79.37981690000001,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
2587,Commerce Court,43.6481985,-79.37981690000001,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
2588,Commerce Court,43.6481985,-79.37981690000001,Berczy Park,43.64804835388851,-79.3751722909452,Park
2589,Commerce Court,43.6481985,-79.37981690000001,Starbucks,43.646731,-79.383951,Coffee Shop
2590,Commerce Court,43.6481985,-79.37981690000001,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
2591,Commerce Court,43.6481985,-79.37981690000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
2592,Commerce Court,43.6481985,-79.37981690000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
2593,Commerce Court,43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
2594,Commerce Court,43.6481985,-79.37981690000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
2595,Commerce Court,43.6481985,-79.37981690000001,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
2596,Commerce Court,43.6481985,-79.37981690000001,Starbucks,43.646516,-79.380059,Coffee Shop
2597,Commerce Court,43.6481985,-79.37981690000001,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
2598,Commerce Court,43.6481985,-79.37981690000001,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
2599,Commerce Court,43.6481985,-79.37981690000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
2600,Commerce Court,43.6481985,-79.37981690000001,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
2601,Commerce Court,43.6481985,-79.37981690000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
2602,Commerce Court,43.6481985,-79.37981690000001,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
2603,Commerce Court,43.6481985,-79.37981690000001,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
2604,Commerce Court,43.6481985,-79.37981690000001,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
2605,Commerce Court,43.6481985,-79.37981690000001,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
2606,Commerce Court,43.6481985,-79.37981690000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
2607,Commerce Court,43.6481985,-79.37981690000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
2608,Commerce Court,43.6481985,-79.37981690000001,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
2609,Commerce Court,43.6481985,-79.37981690000001,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
2610,Commerce Court,43.6481985,-79.37981690000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
2611,Commerce Court,43.6481985,-79.37981690000001,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
2612,Commerce Court,43.6481985,-79.37981690000001,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
2613,Commerce Court,43.6481985,-79.37981690000001,Terroni,43.650927,-79.375602,Italian Restaurant
2614,Commerce Court,43.6481985,-79.37981690000001,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
2615,Commerce Court,43.6481985,-79.37981690000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
2616,Commerce Court,43.6481985,-79.37981690000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
2617,Commerce Court,43.6481985,-79.37981690000001,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
2618,Commerce Court,43.6481985,-79.37981690000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
2619,Commerce Court,43.6481985,-79.37981690000001,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
2620,Commerce Court,43.6481985,-79.37981690000001,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
2621,Commerce Court,43.6481985,-79.37981690000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
2622,Commerce Court,43.6481985,-79.37981690000001,Szechuan Express,43.6469728132212,-79.37954884053248,Chinese Restaurant
2623,Commerce Court,43.6481985,-79.37981690000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2624,Commerce Court,43.6481985,-79.37981690000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
2625,Commerce Court,43.6481985,-79.37981690000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
2626,Commerce Court,43.6481985,-79.37981690000001,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
2627,Commerce Court,43.6481985,-79.37981690000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2628,Commerce Court,43.6481985,-79.37981690000001,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
2629,Commerce Court,43.6481985,-79.37981690000001,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
2630,Commerce Court,43.6481985,-79.37981690000001,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
2631,Commerce Court,43.6481985,-79.37981690000001,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
2632,Commerce Court,43.6481985,-79.37981690000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
2633,Victoria Hotel,43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
2634,Victoria Hotel,43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2635,Victoria Hotel,43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
2636,Victoria Hotel,43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
2637,Victoria Hotel,43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2638,Victoria Hotel,43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
2639,Victoria Hotel,43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2640,Victoria Hotel,43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
2641,Victoria Hotel,43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
2642,Victoria Hotel,43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2643,Victoria Hotel,43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
2644,Victoria Hotel,43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
2645,Victoria Hotel,43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
2646,Victoria Hotel,43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
2647,Victoria Hotel,43.6481985,-79.37981690000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
2648,Victoria Hotel,43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
2649,Victoria Hotel,43.6481985,-79.37981690000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
2650,Victoria Hotel,43.6481985,-79.37981690000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
2651,Victoria Hotel,43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
2652,Victoria Hotel,43.6481985,-79.37981690000001,Starbucks,43.647261,-79.378599,Coffee Shop
2653,Victoria Hotel,43.6481985,-79.37981690000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
2654,Victoria Hotel,43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
2655,Victoria Hotel,43.6481985,-79.37981690000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
2656,Victoria Hotel,43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
2657,Victoria Hotel,43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
2658,Victoria Hotel,43.6481985,-79.37981690000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
2659,Victoria Hotel,43.6481985,-79.37981690000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
2660,Victoria Hotel,43.6481985,-79.37981690000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
2661,Victoria Hotel,43.6481985,-79.37981690000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
2662,Victoria Hotel,43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
2663,Victoria Hotel,43.6481985,-79.37981690000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
